id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
431495,Pycnonotus,plumosus,hutzi,Olive-winged Bulbul,Brian Cox,Indonesia,"Siberut Utara, Kabupaten Kepulauan Mentawai, Sumatera Barat",-1.1313,98.9678,30,call,//www.xeno-canto.org/431495,//www.xeno-canto.org/431495/download,XC431495-LS103128_olive_winged_bulbul_siberut.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC431495-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC431495-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC431495-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC431495-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,07:00,2018-07-01,2018-08-20,[''],,no,no
350593,Pycnonotus,plumosus,plumosus,Olive-winged Bulbul,Greg Irving,Malaysia,"Kuala Selangor, Selangor.",3.338,101.241,10,song,//www.xeno-canto.org/350593,//www.xeno-canto.org/350593/download,XC350593-161 Bulbul - Olive-winged (Pycnonotus p. plumosus) Song JAN 0800h 3m KualaSelangorMY_GI_1723.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC350593-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC350593-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC350593-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YWRKFXUDUR/ffts/XC350593-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:05,08:00,2017-01-15,2017-01-15,[''],,no,no
290644,Pycnonotus,plumosus,,Olive-winged Bulbul,Peter Boesman,Malaysia,"Kuala Selangor, Selangor",3.338,101.241,,song,//www.xeno-canto.org/290644,//www.xeno-canto.org/290644/download,XC290644-414 Olive-winged Bulbul 1 song.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290644-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290644-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290644-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC290644-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:22,17:30,2014-06-08,2015-11-17,[''],,unknown,unknown
175831,Pycnonotus,plumosus,plumosus,Olive-winged Bulbul,Lars Buckx,Singapore,Singapore,1.3545,103.7724,110,song,//www.xeno-canto.org/175831,//www.xeno-canto.org/175831/download,XC175831-Olive-winged Bulbul.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PBOYUVXAJS/ffts/XC175831-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PBOYUVXAJS/ffts/XC175831-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PBOYUVXAJS/ffts/XC175831-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PBOYUVXAJS/ffts/XC175831-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:26,12:00,2013-12-31,2014-04-23,[''],,yes,no
151318,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Malaysia,"Air Hitam Dalum, Perak",5.4521,100.4519,20,call,//www.xeno-canto.org/151318,//www.xeno-canto.org/151318/download,XC151318-Olive-winged BulbulID12013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC151318-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC151318-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC151318-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC151318-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:07,11:00,2013-09-01,2013-10-16,[''],,yes,no
29995,Pycnonotus,plumosus,,Olive-winged Bulbul,David Edwards,Malaysia,"Mostyn Estate, Sabah, Borneo",,,100,call,//www.xeno-canto.org/29995,//www.xeno-canto.org/29995/download,Olive-wingedBulbulMostyn08Edwards.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC29995-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC29995-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC29995-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/AFEHYCAHZR/ffts/XC29995-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:45,?:?,2008-10-00,2009-02-16,[''],,unknown,unknown
29595,Pycnonotus,plumosus,,Olive-winged Bulbul,Patrik Åberg,Singapore,Singapore town,1.3100049999999999,103.835564,?,?,//www.xeno-canto.org/29595,//www.xeno-canto.org/29595/download,Olivewinged_Bulbul_Singapore.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC29595-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC29595-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC29595-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC29595-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:04,?,2005-01-09,2009-02-07,[''],,unknown,unknown
19321,Pycnonotus,plumosus,,Olive-winged Bulbul,Craig Robson,Malaysia,?,,,?,song,//www.xeno-canto.org/19321,//www.xeno-canto.org/19321/download,Olive-wingedBulbulRobson.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19321-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19321-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19321-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FKYXAHGMVM/ffts/XC19321-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:35,?:?,0000-00-00,2008-11-20,[''],,unknown,unknown
656226,Pycnonotus,plumosus,,Olive-winged Bulbul,Kim Chuah Lim,Singapore,Pulau Ubin,1.4091,103.9544,0,"adult, call, sex uncertain",//www.xeno-canto.org/656226,//www.xeno-canto.org/656226/download,XC656226-Olive-winged Bulbul @ Ubin 210612_1038.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC656226-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC656226-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC656226-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC656226-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:31,08:36,2021-06-12,2021-06-13,[''],,yes,unknown
642412,Pycnonotus,plumosus,,Olive-winged Bulbul,Kim Chuah Lim,Singapore,Pulau Ubin,1.4184,103.9385,50,"adult, sex uncertain, song",//www.xeno-canto.org/642412,//www.xeno-canto.org/642412/download,XC642412-Olive-winged Bulbul @ Ubin 210418_0834.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC642412-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC642412-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC642412-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC642412-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:26,08:45,2021-04-18,2021-04-25,[''],,yes,no
637963,Pycnonotus,plumosus,,Olive-winged Bulbul,Kim Chuah Lim,Singapore,"Wallace Discovery Centre, Dairy Farm Nature Park",1.3622,103.77799999999999,60,"adult, sex uncertain, song",//www.xeno-canto.org/637963,//www.xeno-canto.org/637963/download,XC637963-Olive-winged Bulbul @ DFNP 210411_0812.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC637963-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC637963-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC637963-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC637963-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,09:40,2021-04-11,2021-04-11,[''],,unknown,no
578942,Pycnonotus,plumosus,,Olive-winged Bulbul,Okamoto Keita Sin,Singapore,"Dairy Farm Nature Park, Singapore",1.3638,103.77600000000001,,Call,//www.xeno-canto.org/578942,//www.xeno-canto.org/578942/download,"XC578942-Bulbul, Olive-winged_2020-07-17_0924_SG_DFNP.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC578942-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC578942-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC578942-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC578942-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:44,09:24,2020-07-17,2020-07-25,[''],Juvenile begging,yes,no
575526,Pycnonotus,plumosus,,Olive-winged Bulbul,Okamoto Keita Sin,Singapore,"Labrador Park, Singapore",1.2659690000000001,103.803288,40,Song,//www.xeno-canto.org/575526,//www.xeno-canto.org/575526/download,"XC575526-Bulbul, Olive-winged_2020-03-29_1131_SG_Labrador.mp3","{'small': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC575526-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC575526-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC575526-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/ZPYEHLWXXX/ffts/XC575526-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:42,11:31,2020-03-29,2020-07-13,[''],,yes,no
570056,Pycnonotus,plumosus,,Olive-winged Bulbul,Romuald Mikusek,Malaysia,"Penang Island (near  Balik Pulau), Pulau Pinang",5.3020000000000005,100.1845,40,alarm call,//www.xeno-canto.org/570056,//www.xeno-canto.org/570056/download,XC570056-200211_1364_Olive-winged.Bulbul.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC570056-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC570056-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC570056-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC570056-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:02,11:00,2020-02-11,2020-06-20,[''],"2 birds exiting, probably for some 'pedal' predator near the nest/youngs, dense bushes between the road and sea (photos, video), the same as XC566265 (difference in the number of exiting birds)",yes,no
566265,Pycnonotus,plumosus,,Olive-winged Bulbul,Romuald Mikusek,Malaysia,"Penang Island (near  Balik Pulau), Pulau Pinang",5.3020000000000005,100.1845,40,"adult, alarm call",//www.xeno-canto.org/566265,//www.xeno-canto.org/566265/download,XC566265-200211_1363_Olive-winged.Bulbul.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC566265-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC566265-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC566265-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC566265-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:42,11:00,2020-02-11,2020-06-08,[''],"1 bird exiting, probably for some 'pedal' predator near the nest/youngs, 
dense bushes between the road and sea (photos)",yes,unknown
442956,Pycnonotus,plumosus,,Olive-winged Bulbul,Salocin.TEN,Malaysia,"Alor Gajah, Melaka",2.3268,102.181,70,"call, drumming, song",//www.xeno-canto.org/442956,//www.xeno-canto.org/442956/download,XC442956-iBridge Camp 2017 don_t know what bird.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NJZIXAQBYY/ffts/XC442956-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NJZIXAQBYY/ffts/XC442956-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NJZIXAQBYY/ffts/XC442956-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NJZIXAQBYY/ffts/XC442956-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:21,07:00,2017-06-26,2018-11-21,['Copsychus saularis'],"While doing a morning walk at a young adults camp, I heard this bird.

Forested area with temperate vegetation.",no,no
431511,Pycnonotus,plumosus,hutzi,Olive-winged Bulbul,Brian Cox,Indonesia,"Siberut Utara, Kabupaten Kepulauan Mentawai, Sumatera Barat",-1.0981,98.9415,20,call,//www.xeno-canto.org/431511,//www.xeno-canto.org/431511/download,XC431511-LS103167_olive_winged_bulbul_siberut.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC431511-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC431511-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC431511-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/OKSKESEOLP/ffts/XC431511-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,18:30,2018-07-02,2018-08-20,[''],,yes,no
407830,Pycnonotus,plumosus,plumosus,Olive-winged Bulbul,Marc Anderson,Malaysia,"Ulu Muda, Kedah (nr Earth Lodge)",6.1151,100.9634,120,song,//www.xeno-canto.org/407830,//www.xeno-canto.org/407830/download,XC407830-Bulbul_Olive-winged_Ulu_Muda_Lodge_AM1a_21stMarch18.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC407830-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC407830-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC407830-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC407830-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:01,08:30,2018-03-21,2018-03-28,[''],,no,unknown
342505,Pycnonotus,plumosus,,Olive-winged Bulbul,Kim Chuah Lim,Singapore,"Dairy Farm Nature Park, Singapore",1.3638,103.77600000000001,50,song,//www.xeno-canto.org/342505,//www.xeno-canto.org/342505/download,XC342505-Olive-winged Bulbul @ Dairy Farm 161113_0316.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC342505-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC342505-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC342505-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/FRBMXJHOSE/ffts/XC342505-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:49,09:00,2016-11-13,2016-11-13,['Pycnonotus goiavier'],,yes,no
294286,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Malaysia,"Borneo Rainforest Lodge, Danum Valley, Sabah, Borneo",5.0224,117.7464,170,call,//www.xeno-canto.org/294286,//www.xeno-canto.org/294286/download,XC294286-Olive-winged Bulbul1DN1115.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC294286-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC294286-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC294286-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC294286-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,10:00,2015-11-14,2015-12-09,[''],,no,no
243981,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Malaysia,"Klias Forest Reserve, Sabah, Borneo",5.3128,115.6617,30,call,//www.xeno-canto.org/243981,//www.xeno-canto.org/243981/download,XC243981-Cream-vented Bulbul1KP2015.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC243981-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC243981-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC243981-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC243981-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,09:30,2015-03-31,2015-05-18,[''],,yes,no
209598,Pycnonotus,plumosus,plumosus,Olive-winged Bulbul,Ding Li Yong,Singapore,"Dairy Farm Nature Park, Singapore",1.3638,103.77600000000001,50,"call, song",//www.xeno-canto.org/209598,//www.xeno-canto.org/209598/download,XC209598-Olive-winged Bulbul_Timah.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC209598-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC209598-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC209598-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC209598-full.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:20,12:00,2014-12-31,2015-01-08,['Turdus obscurus'],,no,no
192929,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Malaysia,"The Gap, Selangor",3.6923,101.7501,900,song,//www.xeno-canto.org/192929,//www.xeno-canto.org/192929/download,XC192929-Olive-winged BulbulTG12014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC192929-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC192929-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC192929-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC192929-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:16,15:30,2014-07-26,2014-08-26,[''],,yes,no
192783,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Malaysia,"Panti Bird Sanctuary, Johor",1.8773,103.9181,30,song,//www.xeno-canto.org/192783,//www.xeno-canto.org/192783/download,XC192783-Olive-winged BulbulPT12014.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC192783-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC192783-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC192783-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC192783-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,09:30,2014-07-19,2014-08-25,[''],,yes,no
150799,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Malaysia,"Sepilok Forest Edge Resort, Sepilok, Sabah, Borneo ",5.8664,117.9506,20,call,//www.xeno-canto.org/150799,//www.xeno-canto.org/150799/download,XC150799-Olive-winged BulbulBN12013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150799-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150799-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150799-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150799-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:11,13:00,2013-08-18,2013-10-14,[''],,yes,no
150658,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Singapore,Central Catchment Nature Reserve,1.3519999999999999,103.8206,60,song,//www.xeno-canto.org/150658,//www.xeno-canto.org/150658/download,XC150658-Olive-winged BulbulSP52013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150658-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150658-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150658-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150658-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:30,09:30,2013-08-12,2013-10-14,[''],,yes,no
150657,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Singapore,Central Catchment Nature Reserve,1.3519999999999999,103.8206,60,song,//www.xeno-canto.org/150657,//www.xeno-canto.org/150657/download,XC150657-Olive-winged BulbulSP42013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150657-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150657-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150657-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150657-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:05,09:30,2013-08-12,2013-10-14,[''],,yes,no
150656,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Singapore,Central Catchment Nature Reserve,1.3519999999999999,103.8206,60,song,//www.xeno-canto.org/150656,//www.xeno-canto.org/150656/download,XC150656-Olive-winged BulbulSP32013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150656-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150656-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150656-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150656-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:27,09:30,2013-08-12,2013-10-14,[''],,yes,no
150655,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Singapore,Central Catchment Nature Reserve,1.3519999999999999,103.8206,60,song,//www.xeno-canto.org/150655,//www.xeno-canto.org/150655/download,XC150655-Olive-winged BulbulSP22013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150655-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150655-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150655-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150655-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:27,09:30,2013-08-12,2013-10-14,[''],,yes,no
150654,Pycnonotus,plumosus,,Olive-winged Bulbul,Mike Nelson,Singapore,Central Catchment Nature Reserve,1.3519999999999999,103.8206,60,song,//www.xeno-canto.org/150654,//www.xeno-canto.org/150654/download,XC150654-Olive-winged BulbulSP12013.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150654-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150654-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150654-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC150654-full.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:45,09:30,2013-08-12,2013-10-14,[''],,yes,no
105742,Pycnonotus,plumosus,,Olive-winged Bulbul,Thanate Kerdkaew,Thailand,Khao Pra Bang Khram,7.870864,99.337692,94,Song,//www.xeno-canto.org/105742,//www.xeno-canto.org/105742/download,olive wing bulbul.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/YEYSKRAJPZ/ffts/XC105742-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/YEYSKRAJPZ/ffts/XC105742-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/YEYSKRAJPZ/ffts/XC105742-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/YEYSKRAJPZ/ffts/XC105742-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:58,Morning,2012-03-21,2012-07-13,[''],,unknown,unknown
94130,Pycnonotus,plumosus,,Olive-winged Bulbul,Eric Cannizzaro (Bornean Bird Conservation),Malaysia,"Planted Forests Zone, Wildlife Buffer, Sarawak ",2.724955,113.08090200000001,55,Song,//www.xeno-canto.org/94130,//www.xeno-canto.org/94130/download,Pycnonotus_plumosus_1_(20Mar11).mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94130-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94130-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94130-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/MTAIIKYHHW/ffts/XC94130-full.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:30,06:00,2011-03-20,2012-02-03,[''],Vireo-like phrases.,unknown,unknown
